Timestamp,Number of Pixels in Range,food?
2023-06-29 12:20:56.006251,4306,food
2023-06-29 12:20:56.038449,2645,food
2023-06-29 12:20:56.065531,4312,food
2023-06-29 12:20:56.119710,4128,food
2023-06-29 12:20:56.156059,2681,food
2023-06-29 12:20:56.183549,4292,food
2023-06-29 12:20:56.219816,2728,food
2023-06-29 12:20:56.248682,4210,food
2023-06-29 12:20:56.300386,4230,food
2023-06-29 12:20:56.336984,2657,food
2023-06-29 12:20:56.365830,4286,food
2023-06-29 12:20:56.413711,2683,food
2023-06-29 12:20:56.444157,4296,food
2023-06-29 12:20:56.492556,2735,food
2023-06-29 12:20:56.523724,4192,food
2023-06-29 12:20:56.584126,4054,food
2023-06-29 12:20:56.637513,2689,food
2023-06-29 12:20:56.652974,2653,food
2023-06-29 12:20:56.669740,2684,food
2023-06-29 12:20:56.684486,2588,food
2023-06-29 12:20:56.743936,2664,food
2023-06-29 12:20:56.797982,2649,food
2023-06-29 12:20:56.810042,2627,food
2023-06-29 12:20:56.822574,2686,food
2023-06-29 12:20:56.863556,2673,food
2023-06-29 12:20:56.904143,2685,food
2023-06-29 12:20:56.919625,2657,food
2023-06-29 12:20:57.004719,4316,food
2023-06-29 12:20:57.053943,4098,food
2023-06-29 12:20:57.100224,4114,food
2023-06-29 12:20:57.154923,4094,food
2023-06-29 12:20:57.215579,4326,food
2023-06-29 12:20:57.258868,4140,food
2023-06-29 12:20:57.307174,4248,food
2023-06-29 12:20:57.380821,4178,food
2023-06-29 12:20:57.465340,4316,food
2023-06-29 12:20:57.532478,4084,food
2023-06-29 12:20:57.591225,4136,food
2023-06-29 12:20:57.675955,4218,food
2023-06-29 12:20:57.748325,4326,food
2023-06-29 12:20:57.819757,4192,food
2023-06-29 12:20:57.885824,4186,food
2023-06-29 12:20:57.951490,4296,food
2023-06-29 12:20:58.035092,4126,food
2023-06-29 12:20:58.102923,4268,food
2023-06-29 12:20:58.174309,4272,food
2023-06-29 12:20:58.257714,4378,food
2023-06-29 12:20:58.331448,4284,food
2023-06-29 12:20:58.401764,4252,food
2023-06-29 12:20:58.479114,4064,food
2023-06-29 12:20:58.575951,4322,food
2023-06-29 12:20:58.648752,4314,food
2023-06-29 12:20:58.717938,4080,food
2023-06-29 12:20:58.789356,4018,food
2023-06-29 12:20:58.873691,4174,food
2023-06-29 12:20:58.945778,4242,food
2023-06-29 12:20:59.013963,4108,food
2023-06-29 12:20:59.102843,4302,food
2023-06-29 12:20:59.177881,4146,food
2023-06-29 12:20:59.246197,4192,food
2023-06-29 12:20:59.307413,4132,food
2023-06-29 12:20:59.394133,4168,food
2023-06-29 12:20:59.466316,4384,food
2023-06-29 12:20:59.537249,4156,food
2023-06-29 12:20:59.606899,4236,food
2023-06-29 12:20:59.702408,4018,food
2023-06-29 12:20:59.785794,4086,food
2023-06-29 12:20:59.853280,4082,food
2023-06-29 12:20:59.923904,4192,food
2023-06-29 12:21:00.012089,4278,food
2023-06-29 12:21:00.103409,4112,food
2023-06-29 12:21:00.211764,4042,food
2023-06-29 12:21:00.976597,2557,food
2023-06-29 12:21:01.031829,2776,food
2023-06-29 12:21:01.069620,2641,food
2023-06-29 12:21:01.095871,2656,food
2023-06-29 12:21:01.109675,2734,food
2023-06-29 12:21:01.137597,4256,food
2023-06-29 12:21:01.189455,4154,food
2023-06-29 12:21:01.238727,4270,food
2023-06-29 12:21:01.288332,4172,food
2023-06-29 12:21:01.338908,4202,food
2023-06-29 12:21:01.395524,4096,food
2023-06-29 12:21:01.445159,4190,food
2023-06-29 12:21:01.514356,4058,food
2023-06-29 12:21:01.588880,4278,food
2023-06-29 12:21:01.636202,4194,food
2023-06-29 12:21:01.680793,4166,food
2023-06-29 12:21:01.772684,4250,food
2023-06-29 12:21:01.849828,4088,food
2023-06-29 12:21:01.901878,4090,food
2023-06-29 12:21:01.972172,4228,food
2023-06-29 12:21:02.090017,4298,food
2023-06-29 12:21:02.175313,4092,food
2023-06-29 12:21:02.245252,4126,food
2023-06-29 12:21:02.872076,2622,food
2023-06-29 12:21:02.884289,2653,food
2023-06-29 12:21:02.895786,2760,food
2023-06-29 12:21:02.957619,4296,food
2023-06-29 12:21:03.025419,4280,food
2023-06-29 12:21:03.086587,4232,food
2023-06-29 12:21:03.140485,4150,food
2023-06-29 12:21:03.195146,4374,food
2023-06-29 12:21:03.233856,2662,food
2023-06-29 12:21:03.263496,4100,food
2023-06-29 12:21:03.332906,4308,food
2023-06-29 12:21:03.377222,2785,food
2023-06-29 12:21:03.405261,4220,food
2023-06-29 12:21:03.445641,2723,food
2023-06-29 12:21:03.472914,4158,food
2023-06-29 12:21:03.509922,2633,food
2023-06-29 12:21:03.547424,4374,food
2023-06-29 12:21:03.595321,2634,food
2023-06-29 12:21:03.631014,4090,food
2023-06-29 12:21:03.736680,2713,food
2023-06-29 12:21:03.759136,2650,food
2023-06-29 12:21:03.775868,2748,food
2023-06-29 12:21:03.793183,2617,food
2023-06-29 12:21:03.809291,2708,food
2023-06-29 12:21:03.937576,4092,food
2023-06-29 12:21:04.003518,4324,food
2023-06-29 12:21:04.064480,4222,food
2023-06-29 12:21:04.553274,2586,food
2023-06-29 12:21:04.586479,2593,food
2023-06-29 12:21:04.598357,2607,food
2023-06-29 12:21:04.652586,4240,food
2023-06-29 12:21:04.716351,4232,food
2023-06-29 12:21:04.774015,4080,food
2023-06-29 12:21:04.824876,4274,food
2023-06-29 12:21:04.877920,4074,food
2023-06-29 12:21:04.913942,2730,food
2023-06-29 12:21:04.942995,4098,food
2023-06-29 12:21:04.998208,4108,food
2023-06-29 12:21:05.037159,2715,food
2023-06-29 12:21:05.067541,4246,food
2023-06-29 12:21:05.106080,2751,food
2023-06-29 12:21:05.136102,4274,food
2023-06-29 12:21:05.174844,2738,food
2023-06-29 12:21:05.203608,4162,food
2023-06-29 12:21:05.259209,4174,food
2023-06-29 12:21:05.295496,2727,food
2023-06-29 12:21:05.321993,4044,food
2023-06-29 12:21:05.358931,2735,food
2023-06-29 12:21:05.385702,4192,food
2023-06-29 12:21:05.421827,2716,food
2023-06-29 12:21:05.450528,4234,food
2023-06-29 12:21:05.490462,2700,food
2023-06-29 12:21:05.516651,4204,food
2023-06-29 12:21:05.551649,2714,food
2023-06-29 12:21:05.581258,4266,food
2023-06-29 12:21:05.624004,2754,food
2023-06-29 12:21:05.655804,4116,food
2023-06-29 12:21:05.704791,2628,food
2023-06-29 12:21:05.736238,4230,food
2023-06-29 12:21:05.786153,2695,food
2023-06-29 12:21:05.818795,4234,food
2023-06-29 12:21:05.855771,2639,food
2023-06-29 12:21:05.866099,2703,food
2023-06-29 12:21:05.897105,2670,food
2023-06-29 12:21:05.911402,2542,food
2023-06-29 12:21:05.924364,2719,food
2023-06-29 12:21:05.936054,2751,food
2023-06-29 12:21:05.946509,2627,food
2023-06-29 12:21:06.028441,4208,food
2023-06-29 12:21:06.075700,4230,food
2023-06-29 12:21:06.128384,4076,food
2023-06-29 12:21:06.214005,4122,food
2023-06-29 12:21:06.259706,4268,food
2023-06-29 12:21:06.304255,4164,food
2023-06-29 12:21:06.370755,4186,food
2023-06-29 12:21:06.444319,4080,food
2023-06-29 12:21:06.513913,4260,food
2023-06-29 12:21:06.563070,4094,food
2023-06-29 12:21:06.629599,4224,food
2023-06-29 12:21:06.705682,4266,food
2023-06-29 12:21:06.769222,4198,food
2023-06-29 12:21:06.837982,4292,food
2023-06-29 12:21:06.912280,4198,food
2023-06-29 12:21:06.982993,4110,food
2023-06-29 12:21:07.052762,4252,food
2023-06-29 12:21:07.123253,4100,food
2023-06-29 12:21:07.186740,4224,food
2023-06-29 12:21:07.253771,4378,food
2023-06-29 12:21:07.327632,4186,food
2023-06-29 12:21:07.412529,4346,food
2023-06-29 12:21:07.465888,4090,food
2023-06-29 12:21:07.557584,4244,food
2023-06-29 12:21:07.650543,4152,food
2023-06-29 12:21:07.724198,4304,food
2023-06-29 12:21:07.799984,4124,food
2023-06-29 12:21:07.888692,4264,food
2023-06-29 12:21:07.974490,4288,food
2023-06-29 12:21:08.075555,4122,food
2023-06-29 12:21:08.142667,4224,food
2023-06-29 12:21:08.215485,4288,food
2023-06-29 12:21:08.335964,4154,food
2023-06-29 12:21:08.828583,2723,food
2023-06-29 12:21:08.863118,2700,food
2023-06-29 12:21:08.901878,2646,food
2023-06-29 12:21:08.954634,2665,food
2023-06-29 12:21:08.981111,2757,food
2023-06-29 12:21:09.042484,4198,food
2023-06-29 12:21:09.101388,4276,food
2023-06-29 12:21:09.156110,4392,food
2023-06-29 12:21:09.209603,4168,food
